ts_utc,venue,price,size,aggressor_side,trade_id,ts_event_ns,ts_init_ns
2026-09-14T08:42:47.000+00:00,HL,1553.300,0.060,BUY,404133931991494,1789375365716000000,1789375367000829200
2026-09-14T08:42:47.000+00:00,ENTROPY,1553.50,0.3588,BUY,582831622594460,1789375365716000000,1789375367000853900
2026-09-14T08:42:47.000+00:00,ENTROPY,1553.50,0.0161,BUY,238536538275275,1789375365716000000,1789375367000853900
2026-09-14T08:42:47.000+00:00,ENTROPY,1553.50,0.0128,BUY,704953725725242,1789375365716000000,1789375367000853900
2026-09-14T08:42:47.718+00:00,HL,1553.300,0.113,BUY,232128474213746,1789375366504000000,1789375367718308900
2026-09-14T08:42:49.615+00:00,HL,1553.300,0.082,BUY,715164159954381,1789375368399000064,1789375369615441900
2026-09-14T08:42:52.619+00:00,HL,1553.200,0.082,BUY,1054973690150151,1789375371308000000,1789375372619642700
2026-09-14T08:42:54.840+00:00,ENTROPY,1553.60,0.0966,BUY,819255928650017,1789375373505999872,1789375374839650400
2026-09-14T08:42:54.840+00:00,ENTROPY,1553.60,0.0469,BUY,950884839361887,1789375373505999872,1789375374839650400
2026-09-14T08:42:54.840+00:00,ENTROPY,1553.60,0.0117,BUY,590971921910675,1789375373505999872,1789375374839650400
2026-09-14T08:42:54.840+00:00,ENTROPY,1553.60,0.3468,BUY,582854126289137,1789375373505999872,1789375374839650400
2026-09-14T08:42:54.840+00:00,ENTROPY,1553.60,0.0847,BUY,437207232894524,1789375373580999936,1789375374839679400
2026-09-14T08:42:54.840+00:00,ENTROPY,1553.60,0.8930,BUY,713646238876275,1789375373580999936,1789375374839679400
2026-09-14T08:42:54.930+00:00,ENTROPY,1553.70,0.1114,BUY,107942655657956,1789375373707000064,1789375374930389200
2026-09-14T08:42:55.191+00:00,ENTROPY,1553.60,0.0077,BUY,493180701383299,1789375373987000064,1789375375191279000
2026-09-14T08:42:55.462+00:00,ENTROPY,1553.80,0.0314,BUY,763463391672486,1789375374187000064,1789375375462923900
2026-09-14T08:42:55.807+00:00,HL,1553.800,0.082,BUY,821146401931348,1789375374596000000,1789375375807255700
2026-09-14T08:42:58.708+00:00,HL,1553.700,0.082,BUY,282472359163465,1789375377436000000,1789375378708547100
2026-09-14T08:42:58.953+00:00,HL,1553.700,0.060,BUY,343158060572859,1789375377750000128,1789375378954056700
2026-09-14T08:43:01.064+00:00,ASTER,1555.69000,1.31,SELL,310456,1789375379850000000,1789375381064290300
2026-09-14T08:43:01.481+00:00,HL,1553.700,0.082,BUY,355101307395728,1789375380256000000,1789375381481616300
2026-09-14T08:43:01.863+00:00,HL,1553.700,1.000,BUY,566788353574571,1789375380580999936,1789375381864141500
2026-09-14T08:43:01.863+00:00,HL,1553.700,6.804,BUY,729429816310717,1789375380580999936,1789375381864141500
2026-09-14T08:43:01.863+00:00,HL,1553.700,0.288,BUY,337421467816897,1789375380580999936,1789375381864141500
2026-09-14T08:43:01.863+00:00,ENTROPY,1553.80,0.0302,BUY,195178509892915,1789375380580999936,1789375381864163600
2026-09-14T08:43:01.863+00:00,ENTROPY,1553.80,0.0077,BUY,731586501261989,1789375380580999936,1789375381864163600
2026-09-14T08:43:02.005+00:00,HL,1553.700,0.484,BUY,493320848418250,1789375380657999872,1789375382005141300
