ts_utc,sell_venue,buy_venue,gross_bps,net_bps,sell_bid,sell_bid_size,buy_ask,buy_ask_size,sell_ask,buy_bid,funding_sell,funding_buy,age_sell_ms,age_buy_ms
2026-09-14T08:41:57.406+00:00,ASTER,HL,8.6187,1.8187,1555.34,0.78,1554.0,1.287,1555.83,1553.9,0.0003265400,0.0000062500,0.1,10.1
2026-09-14T08:41:57.406+00:00,ASTER,HL,8.6187,1.8187,1555.34,0.78,1554.0,1.287,1555.83,1553.9,0.0003265400,0.0000062500,0.2,10.1
2026-09-14T08:41:57.441+00:00,ASTER,HL,8.6187,1.8187,1555.34,0.78,1554.0,59.204,1555.83,1553.9,0.0003265400,0.0000062500,34.7,0.2
2026-09-14T08:41:57.457+00:00,ASTER,HL,8.6187,1.8187,1555.34,0.78,1554.0,59.204,1555.82,1553.9,0.0003265400,0.0000062500,0.1,16.5
2026-09-14T08:41:57.457+00:00,ASTER,HL,8.6187,1.8187,1555.34,0.78,1554.0,59.204,1555.82,1553.9,0.0003265400,0.0000062500,0.2,16.6
2026-09-14T08:41:57.462+00:00,ASTER,HL,8.8759,2.0759,1555.38,2.7,1554.0,59.204,1555.82,1553.9,0.0003265400,0.0000062500,0.1,21.3
2026-09-14T08:41:57.462+00:00,ASTER,ENTROPY,6.9459,0.1459,1555.38,2.7,1554.3,0.859,1555.82,1554.0,0.0003265400,0.0000020646,0.1,262.7
2026-09-14T08:41:57.516+00:00,ASTER,HL,8.8759,2.0759,1555.38,2.7,1554.0,59.204,1555.82,1553.9,0.0003265400,0.0000062500,53.7,0.2
2026-09-14T08:41:57.614+00:00,ASTER,HL,8.8760,2.0760,1555.38,2.7,1554.0,61.224,1555.82,1553.8,0.0003265400,0.0000062500,152.8,0.2
2026-09-14T08:41:57.652+00:00,ASTER,HL,8.8760,2.0760,1555.38,2.7,1554.0,61.224,1555.82,1553.8,0.0003265400,0.0000062500,0.2,38.0
2026-09-14T08:41:57.652+00:00,ASTER,ENTROPY,6.9459,0.1459,1555.38,2.7,1554.3,0.859,1555.82,1554.0,0.0003265400,0.0000020646,0.2,453.2
2026-09-14T08:41:57.652+00:00,ASTER,HL,8.6188,1.8188,1555.34,0.78,1554.0,61.224,1555.82,1553.8,0.0003265400,0.0000062500,0.4,38.2
2026-09-14T08:41:57.663+00:00,ASTER,HL,9.0689,2.2689,1555.41,2.7,1554.0,61.224,1555.82,1553.8,0.0003265400,0.0000062500,0.1,48.5
2026-09-14T08:41:57.663+00:00,ASTER,ENTROPY,7.1388,0.3388,1555.41,2.7,1554.3,0.859,1555.82,1554.0,0.0003265400,0.0000020646,0.1,463.7
