ts_utc,venue,bid,ask,mid,levels_bid,levels_ask,bid_usd_2bps,bid_usd_5bps,bid_usd_10bps,ask_usd_2bps,ask_usd_5bps,ask_usd_10bps
2026-09-14T08:43:01.527+00:00,ASTER,1555.61000000,1555.83000000,1555.72000000,332,473,86601.00,88887.13,102487.89,12728.15,77296.22,131961.21
2026-09-14T08:43:02.532+00:00,HL,1553.60000000,1553.70000000,1553.65000000,20,20,165069.39,497156.14,1111612.80,149973.59,480085.97,1203642.68
2026-09-14T08:43:02.532+00:00,ENTROPY,1553.70000000,1553.80000000,1553.75000000,20,20,4358.10,15986.85,79198.96,507.99,10845.44,21431.77
2026-09-14T08:43:02.532+00:00,ASTER,1555.57000000,1555.94000000,1555.75500000,332,476,60503.64,61514.45,75115.21,63315.78,65712.52,70726.38
2026-09-14T08:43:03.516+00:00,HL,1553.60000000,1553.70000000,1553.65000000,20,20,165069.39,497156.14,1111612.80,149973.59,480085.97,1203642.68
2026-09-14T08:43:03.516+00:00,ENTROPY,1553.70000000,1553.80000000,1553.75000000,20,20,4358.10,15986.85,79198.96,507.99,10845.44,21431.77
2026-09-14T08:43:03.516+00:00,ASTER,1555.60000000,1555.94000000,1555.77000000,333,475,70799.35,73085.48,86686.24,4123.30,6520.04,11533.91
2026-09-14T08:43:04.530+00:00,HL,1553.60000000,1553.70000000,1553.65000000,20,20,165069.39,497156.14,1111612.80,149973.59,480085.97,1203642.68
2026-09-14T08:43:04.530+00:00,ENTROPY,1553.70000000,1553.80000000,1553.75000000,20,20,4358.10,15986.85,79198.96,507.99,10845.44,21431.77
2026-09-14T08:43:04.530+00:00,ASTER,1555.60000000,1555.94000000,1555.77000000,333,476,70799.35,73085.48,86686.24,55100.16,57496.90,62510.76
2026-09-14T08:43:05.531+00:00,HL,1553.60000000,1553.70000000,1553.65000000,20,20,165069.39,497156.14,1111612.80,149973.59,480085.97,1203642.68
2026-09-14T08:43:05.531+00:00,ENTROPY,1553.70000000,1553.80000000,1553.75000000,20,20,4358.10,15986.85,79198.96,507.99,10845.44,21431.77
2026-09-14T08:43:05.531+00:00,ASTER,1555.36000000,1555.83000000,1555.59500000,332,475,11415.62,11539.99,61816.24,73388.97,75801.25,200456.93
2026-09-14T08:43:06.519+00:00,HL,1553.70000000,1553.80000000,1553.75000000,20,20,201971.88,545538.70,1215997.20,182494.00,469179.36,1150919.42
2026-09-14T08:43:06.519+00:00,ENTROPY,1554.00000000,1554.10000000,1554.05000000,20,20,4759.29,16197.02,28919.24,3459.14,13691.13,43183.07
2026-09-14T08:43:06.519+00:00,ASTER,1555.42000000,1555.82000000,1555.62000000,331,476,10420.52,31379.98,57960.66,73357.86,75770.13,200425.81
